YYYY DOY Hour    X(au)     Y(au)     Z(au)
2020 180   2 -122.3947   10.1597   85.4106
2020 180   3 -122.3950   10.1597   85.4109
2020 180   4 -122.3954   10.1597   85.4111
2020 180   5 -122.3957   10.1597   85.4114
2020 180   6 -122.3960   10.1597   85.4116
2020 180   7 -122.3964   10.1597   85.4118
2020 180   8 -122.3967   10.1597   85.4121
2020 180   9 -122.3970   10.1597   85.4123
2020 180  10 -122.3973   10.1597   85.4126
2020 180  11 -122.3977   10.1597   85.4128
2020 180  12 -122.3980   10.1597   85.4131
2020 180  13 -122.3983   10.1597   85.4133
2020 180  14 -122.3987   10.1597   85.4135
2020 180  15 -122.3990   10.1597   85.4138
2020 180  16 -122.3993   10.1597   85.4140
2020 180  17 -122.3996   10.1597   85.4143
2020 180  18 -122.4000   10.1597   85.4145
2020 180  19 -122.4003   10.1597   85.4147
2020 180  20 -122.4006   10.1597   85.4150
2020 180  21 -122.4010   10.1597   85.4152
2020 180  22 -122.4013   10.1597   85.4154
2020 180  23 -122.4016   10.1597   85.4157
2020 181   0 -122.4020   10.1597   85.4159
2020 181   1 -122.4023   10.1597   85.4162
2020 181   2 -122.4026   10.1597   85.4164
2020 181   3 -122.4029   10.1597   85.4166
2020 181   4 -122.4033   10.1597   85.4169
2020 181   5 -122.4036   10.1597   85.4171
2020 181   6 -122.4039   10.1597   85.4174
2020 181   7 -122.4043   10.1597   85.4176
2020 181   8 -122.4046   10.1597   85.4178
2020 181   9 -122.4049   10.1596   85.4181
2020 181  10 -122.4053   10.1596   85.4183
2020 181  11 -122.4056   10.1596   85.4186
2020 181  12 -122.4059   10.1596   85.4188
2020 181  13 -122.4063   10.1596   85.4190
2020 181  14 -122.4066   10.1597   85.4193
2020 181  15 -122.4069   10.1596   85.4195
2020 181  16 -122.4072   10.1596   85.4198
2020 181  17 -122.4076   10.1596   85.4200
2020 181  18 -122.4079   10.1596   85.4202
2020 181  19 -122.4083   10.1596   85.4205
2020 181  20 -122.4086   10.1596   85.4207
2020 181  21 -122.4089   10.1596   85.4209
2020 181  22 -122.4092   10.1596   85.4212
2020 181  23 -122.4095   10.1596   85.4214
2020 182   0 -122.4099   10.1596   85.4217
2020 182   1 -122.4102   10.1596   85.4219
2020 182   2 -122.4105   10.1596   85.4221
2020 182   3 -122.4109   10.1596   85.4224
2020 182   4 -122.4112   10.1596   85.4226
2020 182   5 -122.4116   10.1596   85.4229
2020 182   6 -122.4119   10.1596   85.4231
2020 182   7 -122.4122   10.1596   85.4233
2020 182   8 -122.4125   10.1596   85.4236
2020 182   9 -122.4129   10.1596   85.4238
2020 182  10 -122.4132   10.1596   85.4241
2020 182  11 -122.4135   10.1596   85.4243
2020 182  12 -122.4138   10.1596   85.4245
2020 182  13 -122.4142   10.1596   85.4248
2020 182  14 -122.4145   10.1596   85.4250
2020 182  15 -122.4148   10.1596   85.4253
2020 182  16 -122.4152   10.1596   85.4255
2020 182  17 -122.4155   10.1596   85.4257
2020 182  18 -122.4158   10.1596   85.4260
2020 182  19 -122.4161   10.1596   85.4262
2020 182  20 -122.4165   10.1595   85.4265
2020 182  21 -122.4168   10.1596   85.4267
2020 182  22 -122.4172   10.1595   85.4269
2020 182  23 -122.4175   10.1596   85.4272
2020 183   0 -122.4178   10.1596   85.4274
2020 183   1 -122.4182   10.1596   85.4276
2020 183   2 -122.4185   10.1596   85.4279
2020 183   3 -122.4188   10.1595   85.4281
2020 183   4 -122.4191   10.1595   85.4284
2020 183   5 -122.4195   10.1595   85.4286
2020 183   6 -122.4198   10.1595   85.4288
2020 183   7 -122.4201   10.1595   85.4291
2020 183   8 -122.4205   10.1595   85.4293
2020 183   9 -122.4208   10.1595   85.4296
2020 183  10 -122.4211   10.1595   85.4298
2020 183  11 -122.4214   10.1595   85.4300
2020 183  12 -122.4218   10.1595   85.4303
2020 183  13 -122.4221   10.1595   85.4305
2020 183  14 -122.4224   10.1595   85.4308
2020 183  15 -122.4227   10.1595   85.4310
2020 183  16 -122.4231   10.1595   85.4312
2020 183  17 -122.4234   10.1595   85.4315
2020 183  18 -122.4238   10.1595   85.4317
2020 183  19 -122.4241   10.1595   85.4320
2020 183  20 -122.4244   10.1595   85.4322
2020 183  21 -122.4248   10.1595   85.4324
2020 183  22 -122.4251   10.1595   85.4327
2020 183  23 -122.4254   10.1595   85.4329
2020 184   0 -122.4257   10.1595   85.4332
2020 184   1 -122.4261   10.1595   85.4334
2020 184   2 -122.4264   10.1595   85.4336
2020 184   3 -122.4267   10.1595   85.4339
2020 184   4 -122.4271   10.1595   85.4341
2020 184   5 -122.4274   10.1595   85.4344
2020 184   6 -122.4277   10.1595   85.4346
2020 184   7 -122.4280   10.1595   85.4348
2020 184   8 -122.4284   10.1595   85.4351
2020 184   9 -122.4287   10.1594   85.4353
2020 184  10 -122.4290   10.1595   85.4356
2020 184  11 -122.4294   10.1595   85.4358
2020 184  12 -122.4297   10.1595   85.4360
2020 184  13 -122.4300   10.1595   85.4363
2020 184  14 -122.4304   10.1595   85.4365
2020 184  15 -122.4307   10.1595   85.4368
2020 184  16 -122.4310   10.1594   85.4370
2020 184  17 -122.4314   10.1594   85.4372
2020 184  18 -122.4317   10.1594   85.4375
2020 184  19 -122.4320   10.1594   85.4377
2020 184  20 -122.4323   10.1594   85.4379
2020 184  21 -122.4327   10.1595   85.4382
2020 184  22 -122.4330   10.1595   85.4384
2020 184  23 -122.4333   10.1594   85.4387
2020 185   0 -122.4337   10.1594   85.4389
2020 185   1 -122.4340   10.1594   85.4391
2020 185   2 -122.4343   10.1594   85.4394
2020 185   3 -122.4347   10.1594   85.4396
2020 185   4 -122.4350   10.1594   85.4399
2020 185   5 -122.4353   10.1594   85.4401
2020 185   6 -122.4356   10.1594   85.4404
2020 185   7 -122.4360   10.1594   85.4406
2020 185   8 -122.4363   10.1594   85.4408
2020 185   9 -122.4366   10.1594   85.4411
2020 185  10 -122.4370   10.1594   85.4413
2020 185  11 -122.4373   10.1594   85.4415
2020 185  12 -122.4376   10.1594   85.4418
2020 185  13 -122.4380   10.1594   85.4420
2020 185  14 -122.4383   10.1594   85.4423
2020 185  15 -122.4386   10.1594   85.4425
2020 185  16 -122.4389   10.1594   85.4427
2020 185  17 -122.4393   10.1594   85.4430
2020 185  18 -122.4396   10.1594   85.4432
2020 185  19 -122.4399   10.1594   85.4435
2020 185  20 -122.4403   10.1594   85.4437
2020 185  21 -122.4406   10.1594   85.4439
2020 185  22 -122.4409   10.1594   85.4442
2020 185  23 -122.4413   10.1594   85.4444
2020 186   0 -122.4416   10.1594   85.4447
2020 186   1 -122.4419   10.1594   85.4449
2020 186   2 -122.4422   10.1594   85.4451
2020 186   3 -122.4426   10.1593   85.4454
2020 186   4 -122.4429   10.1594   85.4456
2020 186   5 -122.4432   10.1593   85.4459
2020 186   6 -122.4436   10.1593   85.4461
2020 186   7 -122.4439   10.1593   85.4463
2020 186   8 -122.4442   10.1594   85.4466
2020 186   9 -122.4445   10.1594   85.4468
2020 186  10 -122.4449   10.1593   85.4471
2020 186  11 -122.4452   10.1594   85.4473
2020 186  12 -122.4455   10.1593   85.4475
2020 186  13 -122.4459   10.1593   85.4478
2020 186  14 -122.4462   10.1593   85.4480
2020 186  15 -122.4465   10.1593   85.4482
2020 186  16 -122.4469   10.1593   85.4485
2020 186  17 -122.4472   10.1593   85.4487
2020 186  18 -122.4475   10.1593   85.4490
2020 186  19 -122.4478   10.1593   85.4492
2020 186  20 -122.4482   10.1593   85.4494
2020 186  21 -122.4485   10.1593   85.4497
2020 186  22 -122.4488   10.1593   85.4499
2020 186  23 -122.4492   10.1593   85.4502
2020 187   0 -122.4495   10.1593   85.4504
2020 187   1 -122.4498   10.1593   85.4506
2020 187   2 -122.4502   10.1593   85.4509
2020 187   3 -122.4505   10.1593   85.4511
2020 187   4 -122.4508   10.1593   85.4514
2020 187   5 -122.4512   10.1593   85.4516
2020 187   6 -122.4515   10.1593   85.4518
2020 187   7 -122.4518   10.1593   85.4521
2020 187   8 -122.4521   10.1593   85.4523
2020 187   9 -122.4525   10.1593   85.4526
2020 187  10 -122.4528   10.1593   85.4528
2020 187  11 -122.4531   10.1593   85.4530
2020 187  12 -122.4535   10.1593   85.4533
2020 187  13 -122.4538   10.1593   85.4535
2020 187  14 -122.4541   10.1592   85.4538
2020 187  15 -122.4545   10.1593   85.4540
2020 187  16 -122.4548   10.1592   85.4542
2020 187  17 -122.4551   10.1592   85.4545
2020 187  18 -122.4554   10.1593   85.4547
2020 187  19 -122.4558   10.1593   85.4549
2020 187  20 -122.4561   10.1593   85.4552
2020 187  21 -122.4564   10.1592   85.4554
2020 187  22 -122.4568   10.1593   85.4557
2020 187  23 -122.4571   10.1592   85.4559
2020 188   0 -122.4574   10.1592   85.4561
2020 188   1 -122.4578   10.1592   85.4564
2020 188   2 -122.4581   10.1592   85.4566
2020 188   3 -122.4584   10.1592   85.4569
2020 188   4 -122.4587   10.1592   85.4571
2020 188   5 -122.4591   10.1592   85.4574
2020 188   6 -122.4594   10.1592   85.4576
2020 188   7 -122.4597   10.1592   85.4578
2020 188   8 -122.4601   10.1592   85.4581
2020 188   9 -122.4604   10.1592   85.4583
2020 188  10 -122.4607   10.1592   85.4585
2020 188  11 -122.4611   10.1592   85.4588
2020 188  12 -122.4614   10.1592   85.4590
2020 188  13 -122.4617   10.1592   85.4593
2020 188  14 -122.4620   10.1592   85.4595
2020 188  15 -122.4624   10.1592   85.4597
2020 188  16 -122.4627   10.1592   85.4600
2020 188  17 -122.4630   10.1592   85.4602
2020 188  18 -122.4634   10.1592   85.4605
2020 188  19 -122.4637   10.1592   85.4607
2020 188  20 -122.4640   10.1592   85.4609
2020 188  21 -122.4643   10.1592   85.4612
2020 188  22 -122.4647   10.1592   85.4614
2020 188  23 -122.4650   10.1592   85.4617
2020 189   0 -122.4653   10.1592   85.4619
2020 189   1 -122.4657   10.1592   85.4621
2020 189   2 -122.4660   10.1592   85.4624
2020 189   3 -122.4663   10.1592   85.4626
2020 189   4 -122.4667   10.1592   85.4629
2020 189   5 -122.4670   10.1592   85.4631
2020 189   6 -122.4673   10.1592   85.4633
2020 189   7 -122.4676   10.1592   85.4636
2020 189   8 -122.4680   10.1592   85.4638
2020 189   9 -122.4683   10.1592   85.4641
2020 189  10 -122.4687   10.1591   85.4643
2020 189  11 -122.4690   10.1591   85.4645
2020 189  12 -122.4693   10.1591   85.4648
2020 189  13 -122.4696   10.1591   85.4650
2020 189  14 -122.4700   10.1591   85.4653
2020 189  15 -122.4703   10.1591   85.4655
2020 189  16 -122.4706   10.1592   85.4657
2020 189  17 -122.4709   10.1591   85.4660
2020 189  18 -122.4713   10.1591   85.4662
2020 189  19 -122.4716   10.1591   85.4665
2020 189  20 -122.4719   10.1591   85.4667
2020 189  21 -122.4723   10.1591   85.4669
2020 189  22 -122.4726   10.1591   85.4672
2020 189  23 -122.4729   10.1591   85.4674
2020 190   0 -122.4733   10.1591   85.4676
2020 190   1 -122.4736   10.1591   85.4679
2020 190   2 -122.4739   10.1591   85.4681
2020 190   3 -122.4742   10.1591   85.4684
2020 190   4 -122.4746   10.1591   85.4686
2020 190   5 -122.4749   10.1591   85.4688
2020 190   6 -122.4753   10.1591   85.4691
2020 190   7 -122.4756   10.1591   85.4693
2020 190   8 -122.4759   10.1591   85.4696
2020 190   9 -122.4762   10.1591   85.4698
2020 190  10 -122.4766   10.1591   85.4700
2020 190  11 -122.4769   10.1591   85.4703
2020 190  12 -122.4772   10.1591   85.4705
2020 190  13 -122.4776   10.1591   85.4708
2020 190  14 -122.4779   10.1591   85.4710
2020 190  15 -122.4782   10.1591   85.4712
2020 190  16 -122.4785   10.1591   85.4715
2020 190  17 -122.4789   10.1591   85.4717
2020 190  18 -122.4792   10.1591   85.4720
2020 190  19 -122.4795   10.1591   85.4722
2020 190  20 -122.4799   10.1591   85.4724
2020 190  21 -122.4802   10.1591   85.4727
2020 190  22 -122.4805   10.1591   85.4729
2020 190  23 -122.4809   10.1591   85.4731
2020 191   0 -122.4812   10.1590   85.4734
2020 191   1 -122.4815   10.1590   85.4736
2020 191   2 -122.4819   10.1591   85.4739
2020 191   3 -122.4822   10.1591   85.4741
2020 191   4 -122.4825   10.1590   85.4743
2020 191   5 -122.4828   10.1590   85.4746
2020 191   6 -122.4832   10.1590   85.4748
2020 191   7 -122.4835   10.1590   85.4751
2020 191   8 -122.4838   10.1590   85.4753
2020 191   9 -122.4842   10.1590   85.4755
2020 191  10 -122.4845   10.1590   85.4758
2020 191  11 -122.4848   10.1590   85.4760
2020 191  12 -122.4851   10.1590   85.4763
2020 191  13 -122.4855   10.1590   85.4765
2020 191  14 -122.4858   10.1590   85.4767
2020 191  15 -122.4862   10.1590   85.4770
2020 191  16 -122.4865   10.1590   85.4772
2020 191  17 -122.4868   10.1590   85.4775
2020 191  18 -122.4871   10.1590   85.4777
2020 191  19 -122.4875   10.1590   85.4779
2020 191  20 -122.4878   10.1590   85.4782
2020 191  21 -122.4881   10.1590   85.4784
2020 191  22 -122.4885   10.1590   85.4787
2020 191  23 -122.4888   10.1590   85.4789
2020 192   0 -122.4891   10.1590   85.4791
2020 192   1 -122.4894   10.1590   85.4794
2020 192   2 -122.4898   10.1590   85.4796
2020 192   3 -122.4901   10.1590   85.4799
2020 192   4 -122.4904   10.1590   85.4801
2020 192   5 -122.4908   10.1590   85.4803
2020 192   6 -122.4911   10.1590   85.4806
2020 192   7 -122.4914   10.1590   85.4808
2020 192   8 -122.4918   10.1590   85.4810
2020 192   9 -122.4921   10.1590   85.4813
2020 192  10 -122.4924   10.1590   85.4815
2020 192  11 -122.4928   10.1589   85.4818
2020 192  12 -122.4931   10.1590   85.4820
2020 192  13 -122.4934   10.1590   85.4823
2020 192  14 -122.4937   10.1590   85.4825
2020 192  15 -122.4941   10.1590   85.4827
2020 192  16 -122.4944   10.1590   85.4830
2020 192  17 -122.4947   10.1590   85.4832
2020 192  18 -122.4951   10.1589   85.4835
2020 192  19 -122.4954   10.1589   85.4837
2020 192  20 -122.4957   10.1589   85.4839
2020 192  21 -122.4960   10.1589   85.4842
2020 192  22 -122.4964   10.1589   85.4844
2020 192  23 -122.4967   10.1590   85.4846
2020 193   0 -122.4970   10.1589   85.4849
2020 193   1 -122.4974   10.1589   85.4851
2020 193   2 -122.4977   10.1589   85.4854
2020 193   3 -122.4980   10.1589   85.4856
2020 193   4 -122.4984   10.1589   85.4858
2020 193   5 -122.4987   10.1589   85.4861
2020 193   6 -122.4990   10.1589   85.4863
2020 193   7 -122.4994   10.1589   85.4866
2020 193   8 -122.4997   10.1589   85.4868
2020 193   9 -122.5000   10.1589   85.4870
2020 193  10 -122.5004   10.1589   85.4873
2020 193  11 -122.5007   10.1589   85.4875
2020 193  12 -122.5010   10.1589   85.4878
2020 193  13 -122.5013   10.1589   85.4880
2020 193  14 -122.5017   10.1589   85.4882
2020 193  15 -122.5020   10.1589   85.4885
2020 193  16 -122.5023   10.1589   85.4887
2020 193  17 -122.5026   10.1589   85.4890
2020 193  18 -122.5030   10.1589   85.4892
2020 193  19 -122.5033   10.1589   85.4894
2020 193  20 -122.5037   10.1589   85.4897
2020 193  21 -122.5040   10.1589   85.4899
2020 193  22 -122.5043   10.1589   85.4901
2020 193  23 -122.5046   10.1589   85.4904
2020 194   0 -122.5050   10.1589   85.4906
2020 194   1 -122.5053   10.1589   85.4909
2020 194   2 -122.5056   10.1589   85.4911
2020 194   3 -122.5060   10.1589   85.4914
2020 194   4 -122.5063   10.1589   85.4916
2020 194   5 -122.5066   10.1588   85.4918
2020 194   6 -122.5069   10.1589   85.4921
2020 194   7 -122.5073   10.1588   85.4923
2020 194   8 -122.5076   10.1588   85.4925
2020 194   9 -122.5079   10.1589   85.4928
2020 194  10 -122.5083   10.1589   85.4930
2020 194  11 -122.5086   10.1589   85.4933
2020 194  12 -122.5089   10.1588   85.4935
2020 194  13 -122.5093   10.1589   85.4937
2020 194  14 -122.5096   10.1588   85.4940
2020 194  15 -122.5099   10.1588   85.4942
2020 194  16 -122.5102   10.1588   85.4945
2020 194  17 -122.5106   10.1588   85.4947
2020 194  18 -122.5109   10.1588   85.4949
2020 194  19 -122.5112   10.1588   85.4952
2020 194  20 -122.5116   10.1588   85.4954
2020 194  21 -122.5119   10.1588   85.4957
2020 194  22 -122.5122   10.1588   85.4959
2020 194  23 -122.5126   10.1588   85.4961
2020 195   0 -122.5129   10.1588   85.4964
2020 195   1 -122.5132   10.1588   85.4966
2020 195   2 -122.5135   10.1588   85.4969
2020 195   3 -122.5139   10.1588   85.4971
2020 195   4 -122.5142   10.1588   85.4973
2020 195   5 -122.5145   10.1588   85.4976
2020 195   6 -122.5149   10.1588   85.4978
2020 195   7 -122.5152   10.1588   85.4981
2020 195   8 -122.5155   10.1588   85.4983
2020 195   9 -122.5159   10.1588   85.4985
2020 195  10 -122.5162   10.1588   85.4988
2020 195  11 -122.5165   10.1588   85.4990
2020 195  12 -122.5168   10.1588   85.4993
2020 195  13 -122.5172   10.1588   85.4995
2020 195  14 -122.5175   10.1588   85.4997
2020 195  15 -122.5178   10.1588   85.5000
2020 195  16 -122.5182   10.1588   85.5002
2020 195  17 -122.5185   10.1588   85.5005
2020 195  18 -122.5188   10.1587   85.5007
2020 195  19 -122.5192   10.1588   85.5009
2020 195  20 -122.5195   10.1588   85.5012
2020 195  21 -122.5198   10.1588   85.5014
2020 195  22 -122.5201   10.1588   85.5016
2020 195  23 -122.5205   10.1587   85.5019
2020 196   0 -122.5208   10.1588   85.5021
2020 196   1 -122.5211   10.1587   85.5024
2020 196   2 -122.5215   10.1587   85.5026
2020 196   3 -122.5218   10.1587   85.5028
2020 196   4 -122.5221   10.1587   85.5031
2020 196   5 -122.5225   10.1587   85.5033
2020 196   6 -122.5228   10.1587   85.5036
2020 196   7 -122.5231   10.1588   85.5038
2020 196   8 -122.5234   10.1587   85.5040
2020 196   9 -122.5238   10.1587   85.5043
2020 196  10 -122.5241   10.1587   85.5045
2020 196  11 -122.5244   10.1587   85.5048
2020 196  12 -122.5248   10.1587   85.5050
2020 196  13 -122.5251   10.1587   85.5052
2020 196  14 -122.5254   10.1587   85.5055
2020 196  15 -122.5258   10.1587   85.5057
2020 196  16 -122.5261   10.1587   85.5060
2020 196  17 -122.5264   10.1587   85.5062
2020 196  18 -122.5267   10.1587   85.5064
2020 196  19 -122.5271   10.1587   85.5067
2020 196  20 -122.5274   10.1587   85.5069
2020 196  21 -122.5277   10.1587   85.5071
2020 196  22 -122.5281   10.1587   85.5074
2020 196  23 -122.5284   10.1587   85.5076
2020 197   0 -122.5287   10.1587   85.5079
2020 197   1 -122.5291   10.1587   85.5081
2020 197   2 -122.5294   10.1587   85.5084
2020 197   3 -122.5297   10.1587   85.5086
2020 197   4 -122.5300   10.1587   85.5088
2020 197   5 -122.5304   10.1587   85.5091
2020 197   6 -122.5307   10.1587   85.5093
2020 197   7 -122.5310   10.1587   85.5096
2020 197   8 -122.5314   10.1587   85.5098
2020 197   9 -122.5317   10.1587   85.5100
2020 197  10 -122.5320   10.1587   85.5103
2020 197  11 -122.5324   10.1587   85.5105
2020 197  12 -122.5327   10.1586   85.5107
2020 197  13 -122.5330   10.1586   85.5110
2020 197  14 -122.5333   10.1586   85.5112
2020 197  15 -122.5337   10.1586   85.5115
2020 197  16 -122.5340   10.1587   85.5117
2020 197  17 -122.5343   10.1586   85.5119
2020 197  18 -122.5347   10.1587   85.5122
2020 197  19 -122.5350   10.1586   85.5124
2020 197  20 -122.5353   10.1586   85.5127
2020 197  21 -122.5357   10.1586   85.5129
2020 197  22 -122.5360   10.1586   85.5131
2020 197  23 -122.5363   10.1586   85.5134
2020 198   0 -122.5366   10.1586   85.5136
2020 198   1 -122.5370   10.1586   85.5139
2020 198   2 -122.5373   10.1586   85.5141
2020 198   3 -122.5376   10.1586   85.5143
2020 198   4 -122.5380   10.1586   85.5146
2020 198   5 -122.5383   10.1586   85.5148
2020 198   6 -122.5386   10.1586   85.5151
2020 198   7 -122.5390   10.1586   85.5153
2020 198   8 -122.5393   10.1586   85.5155
2020 198   9 -122.5396   10.1586   85.5158
